sample	cutoff	precision	recall	specificity	1-PPV	TP	TN	FP	FN	log(q-cut)	log(1-PPV)
FFPE-Colon-Tumoral_B00GXKU	0.15556761439304786	0.6971153846153846	1.0	0.0	0.3028846153846154	145	0	63	0	-1.8606748226214467	-1.194403353309785
FFPE-Colon-Tumoral_B00GXKU	0.22570197196339262	0.6971153846153846	1.0	0.0	0.3028846153846154	145	0	63	0	-1.488539858097158	-1.194403353309785
FFPE-Colon-Tumoral_B00GXKU	0.3274549162877732	0.6971153846153846	1.0	0.0	0.3028846153846154	145	0	63	0	-1.1164048935728696	-1.194403353309785
FFPE-Colon-Tumoral_B00GXKU	0.47508101621028126	0.6971153846153846	1.0	0.0	0.3028846153846154	145	0	63	0	-0.744269929048577	-1.194403353309785
FFPE-Colon-Tumoral_B00GXKU	0.6892612104349709	0.6971153846153846	1.0	0.0	0.3028846153846154	145	0	63	0	-0.37213496452428857	-1.194403353309785
FFPE-Colon-Tumoral_B00GXKU	1.0	0.6971153846153846	1.0	0.0	0.3028846153846154	145	0	63	0	0.0	-1.194403353309785
FFPE-Colon-Tumoral_B00GXHL	4.4306214575838864e-16	0.9398496240601504	0.8064516129032258	0.8367346938775511	0.06015037593984962	125	41	8	30	-35.35282162980757	-2.810907586541918
FFPE-Colon-Tumoral_B00GXHL	6.428073117284319e-16	0.9398496240601504	0.8064516129032258	0.8367346938775511	0.06015037593984962	125	41	8	30	-34.98068666528328	-2.810907586541918
FFPE-Colon-Tumoral_B00GXHL	9.32603346883218e-16	0.9402985074626866	0.8129032258064516	0.8367346938775511	0.05970149253731338	126	41	8	29	-34.608551700758994	-2.8183982582710763
FFPE-Colon-Tumoral_B00GXHL	1.3530477745798075e-15	0.9407407407407408	0.8193548387096774	0.8367346938775511	0.059259259259259234	127	41	8	28	-34.2364167362347	-2.825833236758594
FFPE-Colon-Tumoral_B00GXHL	1.9630406500402685e-15	0.9411764705882353	0.8258064516129032	0.8367346938775511	0.05882352941176472	128	41	8	27	-33.86428177171041	-2.8332133440562157
FFPE-Colon-Tumoral_B00GXHL	2.8480358684358048e-15	0.9343065693430657	0.8258064516129032	0.8163265306122449	0.06569343065693434	128	40	9	27	-33.49214680718612	-2.722756348491905
FFPE-Colon-Tumoral_B00GXHL	4.132012400115334e-15	0.9343065693430657	0.8258064516129032	0.8163265306122449	0.06569343065693434	128	40	9	27	-33.12001184266183	-2.722756348491905
FFPE-Colon-Tumoral_B00GXHL	5.994842503189421e-15	0.9343065693430657	0.8258064516129032	0.8163265306122449	0.06569343065693434	128	40	9	27	-32.74787687813754	-2.722756348491905
FFPE-Colon-Tumoral_B00GXHL	8.697490026177834e-15	0.9285714285714286	0.8387096774193549	0.7959183673469388	0.0714285714285714	130	39	10	25	-32.37574191361325	-2.639057329615259
FFPE-Colon-Tumoral_B00GXHL	1.2618568830660185e-14	0.9290780141843972	0.8451612903225807	0.7959183673469388	0.07092198581560283	131	39	10	24	-32.00360694908896	-2.6461747973841225
FFPE-Colon-Tumoral_B00GXHL	1.8307382802953698e-14	0.9290780141843972	0.8451612903225807	0.7959183673469388	0.07092198581560283	131	39	10	24	-31.631471984564666	-2.6461747973841225
FFPE-Colon-Tumoral_B00GXHL	2.6560877829466838e-14	0.9290780141843972	0.8451612903225807	0.7959183673469388	0.07092198581560283	131	39	10	24	-31.25933702004038	-2.6461747973841225
FFPE-Colon-Tumoral_B00GXHL	3.853528593710535e-14	0.9225352112676056	0.8451612903225807	0.7755102040816326	0.07746478873239437	131	38	11	24	-30.887202055516084	-2.55793178480289
FFPE-Colon-Tumoral_B00GXHL	5.590810182512223e-14	0.916083916083916	0.8451612903225807	0.7551020408163265	0.08391608391608396	131	37	12	24	-30.5150670909918	-2.4779379804719066
FFPE-Colon-Tumoral_B00GXHL	8.111308307896889e-14	0.9166666666666666	0.8516129032258064	0.7551020408163265	0.08333333333333337	132	37	12	23	-30.142932126467503	-2.484906649788
FFPE-Colon-Tumoral_B00GXHL	1.176811952434999e-13	0.9172413793103448	0.8580645161290322	0.7551020408163265	0.08275862068965523	133	37	12	22	-29.770797161943218	-2.4918270926325734
FFPE-Colon-Tumoral_B00GXHL	1.7073526474706888e-13	0.9172413793103448	0.8580645161290322	0.7551020408163265	0.08275862068965523	133	37	12	22	-29.39866219741893	-2.4918270926325734
FFPE-Colon-Tumoral_B00GXHL	2.477076355991714e-13	0.910958904109589	0.8580645161290322	0.7346938775510204	0.08904109589041098	133	36	13	22	-29.026527232894637	-2.4186572642467996
FFPE-Colon-Tumoral_B00GXHL	3.593813663804626e-13	0.9047619047619048	0.8580645161290322	0.7142857142857143	0.09523809523809523	133	35	14	22	-28.654392268370348	-2.3513752571634776
FFPE-Colon-Tumoral_B00GXHL	5.214008287999695e-13	0.9047619047619048	0.8580645161290322	0.7142857142857143	0.09523809523809523	133	35	14	22	-28.282257303846055	-2.3513752571634776
FFPE-Colon-Tumoral_B00GXHL	7.564633275546291e-13	0.9047619047619048	0.8580645161290322	0.7142857142857143	0.09523809523809523	133	35	14	22	-27.910122339321767	-2.3513752571634776
FFPE-Colon-Tumoral_B00GXHL	1.097498765493059e-12	0.9047619047619048	0.8580645161290322	0.7142857142857143	0.09523809523809523	133	35	14	22	-27.537987374797474	-2.3513752571634776
FFPE-Colon-Tumoral_B00GXHL	1.5922827933410938e-12	0.9054054054054054	0.864516129032258	0.7142857142857143	0.09459459459459463	134	35	14	21	-27.165852410273185	-2.3581549441488563
FFPE-Colon-Tumoral_B00GXHL	2.310129700083158e-12	0.9054054054054054	0.864516129032258	0.7142857142857143	0.09459459459459463	134	35	14	21	-26.793717445748896	-2.3581549441488563
FFPE-Colon-Tumoral_B00GXHL	3.3516026509388475e-12	0.9066666666666666	0.8774193548387097	0.7142857142857143	0.09333333333333338	136	35	14	19	-26.421582481224604	-2.3715779644809967
FFPE-Colon-Tumoral_B00GXHL	4.8626015800653536e-12	0.9072847682119205	0.8838709677419355	0.7142857142857143	0.0927152317880795	137	35	14	18	-26.049447516700315	-2.3782225071996654
FFPE-Colon-Tumoral_B00GXHL	7.054802310718631e-12	0.9013157894736842	0.8838709677419355	0.6938775510204082	0.09868421052631582	137	34	15	18	-25.677312552176026	-2.315830319744066
FFPE-Colon-Tumoral_B00GXHL	1.0235310218990269e-11	0.9013157894736842	0.8838709677419355	0.6938775510204082	0.09868421052631582	137	34	15	18	-25.305177587651734	-2.315830319744066
FFPE-Colon-Tumoral_B00GXHL	1.4849682622544695e-11	0.9013157894736842	0.8838709677419355	0.6938775510204082	0.09868421052631582	137	34	15	18	-24.93304262312744	-2.315830319744066
FFPE-Colon-Tumoral_B00GXHL	2.1544346900318868e-11	0.896774193548387	0.896774193548387	0.673469387755102	0.10322580645161294	139	33	16	16	-24.560907658603153	-2.270836394679465
FFPE-Colon-Tumoral_B00GXHL	3.125715849688235e-11	0.896774193548387	0.896774193548387	0.673469387755102	0.10322580645161294	139	33	16	16	-24.188772694078864	-2.270836394679465
FFPE-Colon-Tumoral_B00GXHL	4.5348785081285915e-11	0.8867924528301887	0.9096774193548387	0.6326530612244898	0.1132075471698113	141	31	18	14	-23.81663772955457	-2.178532444324067
FFPE-Colon-Tumoral_B00GXHL	6.579332246575682e-11	0.8875	0.9161290322580645	0.6326530612244898	0.11250000000000004	142	31	18	13	-23.444502765030283	-2.1848020573376616
FFPE-Colon-Tumoral_B00GXHL	9.545484566618327e-11	0.8875	0.9161290322580645	0.6326530612244898	0.11250000000000004	142	31	18	13	-23.072367800505994	-2.1848020573376616
FFPE-Colon-Tumoral_B00GXHL	1.3848863713938747e-10	0.8875	0.9161290322580645	0.6326530612244898	0.11250000000000004	142	31	18	13	-22.7002328359817	-2.1848020573376616
FFPE-Colon-Tumoral_B00GXHL	2.009233002565054e-10	0.8875	0.9161290322580645	0.6326530612244898	0.11250000000000004	142	31	18	13	-22.32809787145741	-2.1848020573376616
FFPE-Colon-Tumoral_B00GXHL	2.915053062825182e-10	0.8875	0.9161290322580645	0.6326530612244898	0.11250000000000004	142	31	18	13	-21.95596290693312	-2.1848020573376616
FFPE-Colon-Tumoral_B00GXHL	4.229242874389499e-10	0.8881987577639752	0.9225806451612903	0.6326530612244898	0.11180124223602483	143	31	18	12	-21.58382794240883	-2.1910326070882986
FFPE-Colon-Tumoral_B00GXHL	6.135907273413188e-10	0.8881987577639752	0.9225806451612903	0.6326530612244898	0.11180124223602483	143	31	18	12	-21.21169297788454	-2.1910326070882986
FFPE-Colon-Tumoral_B00GXHL	8.902150854450393e-10	0.8827160493827161	0.9225806451612903	0.6122448979591837	0.11728395061728392	143	30	19	12	-20.83955801336025	-2.143157356065944
FFPE-Colon-Tumoral_B00GXHL	1.2915496650148826e-9	0.8827160493827161	0.9225806451612903	0.6122448979591837	0.11728395061728392	143	30	19	12	-20.46742304883596	-2.143157356065944
FFPE-Colon-Tumoral_B00GXHL	1.873817422860387e-9	0.8827160493827161	0.9225806451612903	0.6122448979591837	0.11728395061728392	143	30	19	12	-20.09528808431167	-2.143157356065944
FFPE-Colon-Tumoral_B00GXHL	2.7185882427329512e-9	0.8827160493827161	0.9225806451612903	0.6122448979591837	0.11728395061728392	143	30	19	12	-19.723153119787376	-2.143157356065944
FFPE-Colon-Tumoral_B00GXHL	3.944206059437664e-9	0.8827160493827161	0.9225806451612903	0.6122448979591837	0.11728395061728392	143	30	19	12	-19.351018155263088	-2.143157356065944
FFPE-Colon-Tumoral_B00GXHL	5.72236765935022e-9	0.8827160493827161	0.9225806451612903	0.6122448979591837	0.11728395061728392	143	30	19	12	-18.9788831907388	-2.143157356065944
FFPE-Colon-Tumoral_B00GXHL	8.302175681319769e-9	0.8827160493827161	0.9225806451612903	0.6122448979591837	0.11728395061728392	143	30	19	12	-18.606748226214506	-2.143157356065944
FFPE-Colon-Tumoral_B00GXHL	1.2045035402587836e-8	0.8827160493827161	0.9225806451612903	0.6122448979591837	0.11728395061728392	143	30	19	12	-18.234613261690217	-2.143157356065944
FFPE-Colon-Tumoral_B00GXHL	1.7475284000076902e-8	0.8834355828220859	0.9290322580645162	0.6122448979591837	0.1165644171779141	144	30	19	11	-17.862478297165925	-2.149311221640322
FFPE-Colon-Tumoral_B00GXHL	2.5353644939701166e-8	0.8834355828220859	0.9290322580645162	0.6122448979591837	0.1165644171779141	144	30	19	11	-17.49034333264164	-2.149311221640322
FFPE-Colon-Tumoral_B00GXHL	3.678379771828634e-8	0.8780487804878049	0.9290322580645162	0.5918367346938775	0.12195121951219512	144	29	20	11	-17.11820836811735	-2.1041341542702074
FFPE-Colon-Tumoral_B00GXHL	5.336699231206324e-8	0.8727272727272727	0.9290322580645162	0.5714285714285714	0.12727272727272732	144	28	21	11	-16.74607340359306	-2.0614230361771573
FFPE-Colon-Tumoral_B00GXHL	7.742636826811277e-8	0.8682634730538922	0.9354838709677419	0.5510204081632653	0.13173652694610782	145	27	22	10	-16.37393843906877	-2.026951359058439
FFPE-Colon-Tumoral_B00GXHL	1.1233240329780311e-7	0.8698224852071006	0.9483870967741935	0.5510204081632653	0.1301775147928994	147	27	22	8	-16.001803474544477	-2.0388562615647574
FFPE-Colon-Tumoral_B00GXHL	1.6297508346206468e-7	0.8698224852071006	0.9483870967741935	0.5510204081632653	0.1301775147928994	147	27	22	8	-15.629668510020187	-2.0388562615647574
FFPE-Colon-Tumoral_B00GXHL	2.3644894126454072e-7	0.8698224852071006	0.9483870967741935	0.5510204081632653	0.1301775147928994	147	27	22	8	-15.2575335454959	-2.0388562615647574
FFPE-Colon-Tumoral_B00GXHL	3.430469286314926e-7	0.8698224852071006	0.9483870967741935	0.5510204081632653	0.1301775147928994	147	27	22	8	-14.885398580971605	-2.0388562615647574
FFPE-Colon-Tumoral_B00GXHL	4.977023564332114e-7	0.8705882352941177	0.9548387096774194	0.5510204081632653	0.12941176470588234	148	27	22	7	-14.513263616447318	-2.044755983691946
FFPE-Colon-Tumoral_B00GXHL	7.220809018385485e-7	0.8654970760233918	0.9548387096774194	0.5306122448979592	0.13450292397660824	148	26	23	7	-14.141128651923026	-2.0061693405735097
FFPE-Colon-Tumoral_B00GXHL	1.0476157527896663e-6	0.8554913294797688	0.9548387096774194	0.4897959183673469	0.1445086705202312	148	24	25	7	-13.768993687398737	-1.9344157696295783
FFPE-Colon-Tumoral_B00GXHL	1.5199110829529394e-6	0.8554913294797688	0.9548387096774194	0.4897959183673469	0.1445086705202312	148	24	25	7	-13.396858722874445	-1.9344157696295783
FFPE-Colon-Tumoral_B00GXHL	2.2051307399030503e-6	0.8554913294797688	0.9548387096774194	0.4897959183673469	0.1445086705202312	148	24	25	7	-13.024723758350156	-1.9344157696295783
FFPE-Colon-Tumoral_B00GXHL	3.1992671377973847e-6	0.8554913294797688	0.9548387096774194	0.4897959183673469	0.1445086705202312	148	24	25	7	-12.652588793825867	-1.9344157696295783
FFPE-Colon-Tumoral_B00GXHL	4.641588833612791e-6	0.8505747126436781	0.9548387096774194	0.46938775510204084	0.14942528735632188	148	23	26	7	-12.280453829301575	-1.9009587611930467
FFPE-Colon-Tumoral_B00GXHL	6.7341506577508285e-6	0.8457142857142858	0.9548387096774194	0.4489795918367347	0.15428571428571425	148	22	27	7	-11.908318864777286	-1.8689491079191851
FFPE-Colon-Tumoral_B00GXHL	9.770099572992287e-6	0.8457142857142858	0.9548387096774194	0.4489795918367347	0.15428571428571425	148	22	27	7	-11.536183900252993	-1.8689491079191851
FFPE-Colon-Tumoral_B00GXHL	0.000014174741629268077	0.8457142857142858	0.9548387096774194	0.4489795918367347	0.15428571428571425	148	22	27	7	-11.164048935728704	-1.8689491079191851
FFPE-Colon-Tumoral_B00GXHL	0.0000205651230834866	0.8409090909090909	0.9548387096774194	0.42857142857142855	0.15909090909090906	148	21	28	7	-10.791913971204412	-1.838279484862948
FFPE-Colon-Tumoral_B00GXHL	0.000029836472402833465	0.8409090909090909	0.9548387096774194	0.42857142857142855	0.15909090909090906	148	21	28	7	-10.419779006680123	-1.838279484862948
FFPE-Colon-Tumoral_B00GXHL	0.00004328761281083062	0.8409090909090909	0.9548387096774194	0.42857142857142855	0.15909090909090906	148	21	28	7	-10.047644042155834	-1.838279484862948
FFPE-Colon-Tumoral_B00GXHL	0.00006280291441834272	0.8361581920903954	0.9548387096774194	0.40816326530612246	0.16384180790960456	148	20	29	7	-9.675509077631542	-1.808853902587355
FFPE-Colon-Tumoral_B00GXHL	0.00009111627561154906	0.8314606741573034	0.9548387096774194	0.3877551020408163	0.1685393258426966	148	19	30	7	-9.303374113107253	-1.78058616862993
FFPE-Colon-Tumoral_B00GXHL	0.00013219411484660342	0.8314606741573034	0.9548387096774194	0.3877551020408163	0.1685393258426966	148	19	30	7	-8.93123914858296	-1.78058616862993
FFPE-Colon-Tumoral_B00GXHL	0.00019179102616724927	0.8314606741573034	0.9548387096774194	0.3877551020408163	0.1685393258426966	148	19	30	7	-8.559104184058672	-1.78058616862993
FFPE-Colon-Tumoral_B00GXHL	0.0002782559402207126	0.8232044198895028	0.9612903225806452	0.3469387755102041	0.17679558011049723	149	17	32	6	-8.186969219534385	-1.7327611284660993
FFPE-Colon-Tumoral_B00GXHL	0.00040370172585965663	0.8232044198895028	0.9612903225806452	0.3469387755102041	0.17679558011049723	149	17	32	6	-7.8148342550100915	-1.7327611284660993
FFPE-Colon-Tumoral_B00GXHL	0.0005857020818056673	0.8232044198895028	0.9612903225806452	0.3469387755102041	0.17679558011049723	149	17	32	6	-7.442699290485803	-1.7327611284660993
FFPE-Colon-Tumoral_B00GXHL	0.0008497534359086473	0.825136612021858	0.9741935483870968	0.3469387755102041	0.17486338797814205	151	17	32	4	-7.07056432596151	-1.7437502500416946
FFPE-Colon-Tumoral_B00GXHL	0.0012328467394420685	0.8206521739130435	0.9741935483870968	0.32653061224489793	0.17934782608695654	151	16	33	4	-6.698429361437222	-1.7184281961425052
FFPE-Colon-Tumoral_B00GXHL	0.0017886495290574424	0.8128342245989305	0.9806451612903225	0.2857142857142857	0.1871657754010695	152	14	35	3	-6.326294396912929	-1.675760555365173
FFPE-Colon-Tumoral_B00GXHL	0.0025950242113997424	0.8128342245989305	0.9806451612903225	0.2857142857142857	0.1871657754010695	152	14	35	3	-5.954159432388641	-1.675760555365173
FFPE-Colon-Tumoral_B00GXHL	0.0037649358067924714	0.8085106382978723	0.9806451612903225	0.2653061224489796	0.19148936170212771	152	13	36	3	-5.582024467864352	-1.6529230243738389
FFPE-Colon-Tumoral_B00GXHL	0.005462277217684359	0.8085106382978723	0.9806451612903225	0.2653061224489796	0.19148936170212771	152	13	36	3	-5.20988950334006	-1.6529230243738389
FFPE-Colon-Tumoral_B00GXHL	0.007924828983539186	0.8042328042328042	0.9806451612903225	0.24489795918367346	0.1957671957671958	152	12	37	3	-4.837754538815771	-1.6308291024154178
FFPE-Colon-Tumoral_B00GXHL	0.011497569953977403	0.8	0.9806451612903225	0.22448979591836735	0.19999999999999996	152	11	38	3	-4.465619574291479	-1.6094379124341005
FFPE-Colon-Tumoral_B00GXHL	0.016681005372000627	0.8	0.9806451612903225	0.22448979591836735	0.19999999999999996	152	11	38	3	-4.09348460976719	-1.6094379124341005
FFPE-Colon-Tumoral_B00GXHL	0.024201282647943932	0.8	0.9806451612903225	0.22448979591836735	0.19999999999999996	152	11	38	3	-3.7213496452428974	-1.6094379124341005
FFPE-Colon-Tumoral_B00GXHL	0.03511191734215142	0.8	0.9806451612903225	0.22448979591836735	0.19999999999999996	152	11	38	3	-3.349214680718609	-1.6094379124341005
FFPE-Colon-Tumoral_B00GXHL	0.05094138014816386	0.8	0.9806451612903225	0.22448979591836735	0.19999999999999996	152	11	38	3	-2.9770797161943205	-1.6094379124341005
FFPE-Colon-Tumoral_B00GXHL	0.07390722033525805	0.8	0.9806451612903225	0.22448979591836735	0.19999999999999996	152	11	38	3	-2.6049447516700277	-1.6094379124341005
FFPE-Colon-Tumoral_B00GXHL	0.10722672220103253	0.8	0.9806451612903225	0.22448979591836735	0.19999999999999996	152	11	38	3	-2.2328097871457393	-1.6094379124341005
FFPE-Colon-Tumoral_B00GXHL	0.15556761439304786	0.8	0.9806451612903225	0.22448979591836735	0.19999999999999996	152	11	38	3	-1.8606748226214467	-1.6094379124341005
FFPE-Colon-Tumoral_B00GXHL	0.22570197196339262	0.8	0.9806451612903225	0.22448979591836735	0.19999999999999996	152	11	38	3	-1.488539858097158	-1.6094379124341005
FFPE-Colon-Tumoral_B00GXHL	0.3274549162877732	0.8	0.9806451612903225	0.22448979591836735	0.19999999999999996	152	11	38	3	-1.1164048935728696	-1.6094379124341005
FFPE-Colon-Tumoral_B00GXHL	0.47508101621028126	0.8	0.9806451612903225	0.22448979591836735	0.19999999999999996	152	11	38	3	-0.744269929048577	-1.6094379124341005
FFPE-Colon-Tumoral_B00GXHL	0.6892612104349709	0.8	0.9806451612903225	0.22448979591836735	0.19999999999999996	152	11	38	3	-0.37213496452428857	-1.6094379124341005
FFPE-Colon-Tumoral_B00GXHL	1.0	0.8	0.9806451612903225	0.22448979591836735	0.19999999999999996	152	11	38	3	0.0	-1.6094379124341005
FFPE-Liver-Tumoral_B00GXCR	4.132012400115334e-15	0.7142857142857143	0.7142857142857143	0.9767441860465116	0.2857142857142857	10	168	4	4	-33.12001184266183	-1.252762968495368
FFPE-Liver-Tumoral_B00GXCR	5.994842503189421e-15	0.7142857142857143	0.7142857142857143	0.9767441860465116	0.2857142857142857	10	168	4	4	-32.74787687813754	-1.252762968495368
FFPE-Liver-Tumoral_B00GXCR	8.697490026177834e-15	0.6666666666666666	0.7142857142857143	0.9709302325581395	0.33333333333333337	10	167	5	4	-32.37574191361325	-1.0986122886681096
FFPE-Liver-Tumoral_B00GXCR	1.2618568830660185e-14	0.625	0.7142857142857143	0.9651162790697675	0.375	10	166	6	4	-32.00360694908896	-0.9808292530117262
FFPE-Liver-Tumoral_B00GXCR	1.8307382802953698e-14	0.5882352941176471	0.7142857142857143	0.9593023255813954	0.4117647058823529	10	165	7	4	-31.631471984564666	-0.8873031950009028
FFPE-Liver-Tumoral_B00GXCR	2.6560877829466838e-14	0.5882352941176471	0.7142857142857143	0.9593023255813954	0.4117647058823529	10	165	7	4	-31.25933702004038	-0.8873031950009028
FFPE-Liver-Tumoral_B00GXCR	3.853528593710535e-14	0.5882352941176471	0.7142857142857143	0.9593023255813954	0.4117647058823529	10	165	7	4	-30.887202055516084	-0.8873031950009028
FFPE-Liver-Tumoral_B00GXCR	5.590810182512223e-14	0.5555555555555556	0.7142857142857143	0.9534883720930233	0.4444444444444444	10	164	8	4	-30.5150670909918	-0.8109302162163288
FFPE-Liver-Tumoral_B00GXCR	8.111308307896889e-14	0.55	0.7857142857142857	0.9476744186046512	0.44999999999999996	11	163	9	3	-30.142932126467503	-0.7985076962177717
FFPE-Liver-Tumoral_B00GXCR	1.176811952434999e-13	0.5	0.7857142857142857	0.936046511627907	0.5	11	161	11	3	-29.770797161943218	-0.6931471805599453
FFPE-Liver-Tumoral_B00GXCR	1.7073526474706888e-13	0.4782608695652174	0.7857142857142857	0.9302325581395349	0.5217391304347826	11	160	12	3	-29.39866219741893	-0.6505875661411494
FFPE-Liver-Tumoral_B00GXCR	2.477076355991714e-13	0.44	0.7857142857142857	0.9186046511627907	0.56	11	158	14	3	-29.026527232894637	-0.579818495252942
FFPE-Liver-Tumoral_B00GXCR	3.593813663804626e-13	0.39285714285714285	0.7857142857142857	0.9011627906976745	0.6071428571428572	11	155	17	3	-28.654392268370348	-0.49899116611898775
FFPE-Liver-Tumoral_B00GXCR	5.214008287999695e-13	0.3793103448275862	0.7857142857142857	0.8953488372093024	0.6206896551724138	11	154	18	3	-28.282257303846055	-0.4769240720903093
FFPE-Liver-Tumoral_B00GXCR	7.564633275546291e-13	0.36666666666666664	0.7857142857142857	0.8895348837209303	0.6333333333333333	11	153	19	3	-27.910122339321767	-0.456758402495715
FFPE-Liver-Tumoral_B00GXCR	1.097498765493059e-12	0.34375	0.7857142857142857	0.877906976744186	0.65625	11	151	21	3	-27.537987374797474	-0.42121346507630353
FFPE-Liver-Tumoral_B00GXCR	1.5922827933410938e-12	0.3235294117647059	0.7857142857142857	0.8662790697674418	0.6764705882352942	11	149	23	3	-27.165852410273185	-0.39086630868701167
FFPE-Liver-Tumoral_B00GXCR	2.310129700083158e-12	0.2972972972972973	0.7857142857142857	0.8488372093023255	0.7027027027027026	11	146	26	3	-26.793717445748896	-0.3528213746227425
FFPE-Liver-Tumoral_B00GXCR	3.3516026509388475e-12	0.3157894736842105	0.8571428571428571	0.8488372093023255	0.6842105263157895	12	146	26	2	-26.421582481224604	-0.3794896217049037
FFPE-Liver-Tumoral_B00GXCR	4.8626015800653536e-12	0.2926829268292683	0.8571428571428571	0.8313953488372093	0.7073170731707317	12	143	29	2	-26.049447516700315	-0.3462762367178338
FFPE-Liver-Tumoral_B00GXCR	7.054802310718631e-12	0.28888888888888886	0.9285714285714286	0.813953488372093	0.7111111111111111	13	140	32	1	-25.677312552176026	-0.3409265869705932
FFPE-Liver-Tumoral_B00GXCR	1.0235310218990269e-11	0.2549019607843137	0.9285714285714286	0.7790697674418605	0.7450980392156863	13	134	38	1	-25.305177587651734	-0.29423947299793995
FFPE-Liver-Tumoral_B00GXCR	1.4849682622544695e-11	0.24074074074074073	0.9285714285714286	0.7616279069767442	0.7592592592592593	13	131	41	1	-24.93304262312744	-0.2754119798599665
FFPE-Liver-Tumoral_B00GXCR	2.1544346900318868e-11	0.21311475409836064	0.9285714285714286	0.7209302325581395	0.7868852459016393	13	124	48	1	-24.560907658603153	-0.23967285326542034
FFPE-Liver-Tumoral_B00GXCR	3.125715849688235e-11	0.203125	0.9285714285714286	0.7034883720930233	0.796875	13	121	51	1	-24.188772694078864	-0.22705745063534608
FFPE-Liver-Tumoral_B00GXCR	4.5348785081285915e-11	0.19402985074626866	0.9285714285714286	0.686046511627907	0.8059701492537313	13	118	54	1	-23.81663772955457	-0.21570857282669167
FFPE-Liver-Tumoral_B00GXCR	6.579332246575682e-11	0.18571428571428572	0.9285714285714286	0.6686046511627907	0.8142857142857143	13	115	57	1	-23.444502765030283	-0.20544397421480884
FFPE-Liver-Tumoral_B00GXCR	9.545484566618327e-11	0.17105263157894737	0.9285714285714286	0.6337209302325582	0.8289473684210527	13	109	63	1	-23.072367800505994	-0.18759861389479837
FFPE-Liver-Tumoral_B00GXCR	1.3848863713938747e-10	0.1625	0.9285714285714286	0.6104651162790697	0.8375	13	105	67	1	-22.7002328359817	-0.17733401528291554
FFPE-Liver-Tumoral_B00GXCR	2.009233002565054e-10	0.15853658536585366	0.9285714285714286	0.5988372093023255	0.8414634146341463	13	103	69	1	-22.32809787145741	-0.17261274266699378
FFPE-Liver-Tumoral_B00GXCR	2.915053062825182e-10	0.1511627906976744	0.9285714285714286	0.5755813953488372	0.8488372093023255	13	99	73	1	-21.95596290693312	-0.16388785510511666
FFPE-Liver-Tumoral_B00GXCR	4.229242874389499e-10	0.14444444444444443	0.9285714285714286	0.5523255813953488	0.8555555555555556	13	95	77	1	-21.58382794240883	-0.15600424847658115
FFPE-Liver-Tumoral_B00GXCR	6.135907273413188e-10	0.13541666666666666	0.9285714285714286	0.5174418604651163	0.8645833333333334	13	89	83	1	-21.21169297788454	-0.14550758367123828
FFPE-Liver-Tumoral_B00GXCR	8.902150854450393e-10	0.13131313131313133	0.9285714285714286	0.5	0.8686868686868687	13	86	86	1	-20.83955801336025	-0.14077255388108215
FFPE-Liver-Tumoral_B00GXCR	1.2915496650148826e-9	0.12380952380952381	0.9285714285714286	0.46511627906976744	0.8761904761904762	13	80	92	1	-20.46742304883596	-0.13217177310848308
FFPE-Liver-Tumoral_B00GXCR	1.873817422860387e-9	0.11926605504587157	0.9285714285714286	0.4418604651162791	0.8807339449541285	13	76	96	1	-20.09528808431167	-0.1269996907613074
FFPE-Liver-Tumoral_B00GXCR	2.7185882427329512e-9	0.11403508771929824	0.9285714285714286	0.4127906976744186	0.8859649122807017	13	71	101	1	-19.723153119787376	-0.12107793155323604
FFPE-Liver-Tumoral_B00GXCR	3.944206059437664e-9	0.1092436974789916	0.9285714285714286	0.38372093023255816	0.8907563025210083	13	66	106	1	-19.351018155263088	-0.1156843989994623
FFPE-Liver-Tumoral_B00GXCR	5.72236765935022e-9	0.10833333333333334	0.9285714285714286	0.37790697674418605	0.8916666666666666	13	65	107	1	-18.9788831907388	-0.11466290832013988
FFPE-Liver-Tumoral_B00GXCR	8.302175681319769e-9	0.10317460317460317	0.9285714285714286	0.3430232558139535	0.8968253968253969	13	59	113	1	-18.606748226214506	-0.10889408823913739
FFPE-Liver-Tumoral_B00GXCR	1.2045035402587836e-8	0.09848484848484848	0.9285714285714286	0.3081395348837209	0.9015151515151515	13	53	119	1	-18.234613261690217	-0.1036784294748415
FFPE-Liver-Tumoral_B00GXCR	1.7475284000076902e-8	0.09352517985611511	0.9285714285714286	0.26744186046511625	0.9064748201438849	13	46	126	1	-17.862478297165925	-0.09819202617921373
FFPE-Liver-Tumoral_B00GXCR	2.5353644939701166e-8	0.09722222222222222	1.0	0.2441860465116279	0.9027777777777778	14	42	130	0	-17.49034333264164	-0.10227884912041818
FFPE-Liver-Tumoral_B00GXCR	3.678379771828634e-8	0.09655172413793103	1.0	0.23837209302325582	0.903448275862069	14	41	131	0	-17.11820836811735	-0.10153641921942283
FFPE-Liver-Tumoral_B00GXCR	5.336699231206324e-8	0.09271523178807947	1.0	0.20348837209302326	0.9072847682119205	14	35	137	0	-16.74607340359306	-0.09729891098679945
FFPE-Liver-Tumoral_B00GXCR	7.742636826811277e-8	0.0915032679738562	1.0	0.19186046511627908	0.9084967320261438	14	33	139	0	-16.37393843906877	-0.09596398826174371
