"case_id"	"wtype"	"vcf_fid"	"model"	"auroc"	"auprc"
"49929108-023e-4d35-b26d-50ab4d3ae581"	"varscan2"	"c18c2d3c-69d0-42c8-90dd-a6fd6ca3fc03"	"vafsnvf"	0.849136561792437	0.68334705712566
"49929108-023e-4d35-b26d-50ab4d3ae581"	"varscan2"	"c18c2d3c-69d0-42c8-90dd-a6fd6ca3fc03"	"sobdetector"	0.657882464262784	0.316852184676949
"49929108-023e-4d35-b26d-50ab4d3ae581"	"varscan2"	"c18c2d3c-69d0-42c8-90dd-a6fd6ca3fc03"	"microsec"	0.500040552870805	0.268452288882256
"49929108-023e-4d35-b26d-50ab4d3ae581"	"varscan2"	"dd98f8d3-c819-4e67-be1b-0a48ac31c44e"	"mobsnvf"	0.951405744336567	0.801270364473848
"49929108-023e-4d35-b26d-50ab4d3ae581"	"varscan2"	"dd98f8d3-c819-4e67-be1b-0a48ac31c44e"	"vafsnvf"	0.888232579894823	0.732389495009841
"49929108-023e-4d35-b26d-50ab4d3ae581"	"varscan2"	"dd98f8d3-c819-4e67-be1b-0a48ac31c44e"	"sobdetector"	0.658917374595471	0.256916761033141
"49929108-023e-4d35-b26d-50ab4d3ae581"	"varscan2"	"dd98f8d3-c819-4e67-be1b-0a48ac31c44e"	"microsec"	0.512344508495145	0.216243543838519
"4c6c8d3d-e4a3-490a-9211-cfbe7e6ee25b"	"muse"	"85e34838-c6e8-4114-a94e-6378f7764d0e"	"mobsnvf"	0.691039893507673	0.845089489868805
"4c6c8d3d-e4a3-490a-9211-cfbe7e6ee25b"	"muse"	"85e34838-c6e8-4114-a94e-6378f7764d0e"	"vafsnvf"	0.735394566424077	0.837757752318274
"4c6c8d3d-e4a3-490a-9211-cfbe7e6ee25b"	"muse"	"85e34838-c6e8-4114-a94e-6378f7764d0e"	"sobdetector"	0.653305656634185	0.810178417884408
"4c6c8d3d-e4a3-490a-9211-cfbe7e6ee25b"	"muse"	"85e34838-c6e8-4114-a94e-6378f7764d0e"	"microsec"	0.598590210106489	0.806209689145597
"4c6c8d3d-e4a3-490a-9211-cfbe7e6ee25b"	"mutect2"	"a071fc3c-2ec2-47ae-8d65-023e9b9dd5d2"	"mobsnvf"	0.784081902085265	0.531169315640453
"4c6c8d3d-e4a3-490a-9211-cfbe7e6ee25b"	"mutect2"	"a071fc3c-2ec2-47ae-8d65-023e9b9dd5d2"	"vafsnvf"	0.378745176572329	0.197476122547145
"4c6c8d3d-e4a3-490a-9211-cfbe7e6ee25b"	"mutect2"	"a071fc3c-2ec2-47ae-8d65-023e9b9dd5d2"	"sobdetector"	0.769472286531954	0.426223819034513
"4c6c8d3d-e4a3-490a-9211-cfbe7e6ee25b"	"mutect2"	"a071fc3c-2ec2-47ae-8d65-023e9b9dd5d2"	"microsec"	0.4999999999999	0.258954909397315
"4c6c8d3d-e4a3-490a-9211-cfbe7e6ee25b"	"somaticsniper"	"ecd7e28e-47b3-4806-8c70-4b014350b287"	"mobsnvf"	0.738963347460147	0.278953757727134
"4c6c8d3d-e4a3-490a-9211-cfbe7e6ee25b"	"somaticsniper"	"ecd7e28e-47b3-4806-8c70-4b014350b287"	"vafsnvf"	0.36303613393968	0.0625135369984527
"4c6c8d3d-e4a3-490a-9211-cfbe7e6ee25b"	"somaticsniper"	"ecd7e28e-47b3-4806-8c70-4b014350b287"	"sobdetector"	0.73776845244842	0.226665704157906
"4c6c8d3d-e4a3-490a-9211-cfbe7e6ee25b"	"somaticsniper"	"ecd7e28e-47b3-4806-8c70-4b014350b287"	"microsec"	0.499999999999898	0.0818374831113572
"4c6c8d3d-e4a3-490a-9211-cfbe7e6ee25b"	"varscan2"	"e8e0258f-0688-44a9-a06d-ee9d9e6dcccb"	"mobsnvf"	0.739546765878611	0.774550909879725
"4c6c8d3d-e4a3-490a-9211-cfbe7e6ee25b"	"varscan2"	"e8e0258f-0688-44a9-a06d-ee9d9e6dcccb"	"vafsnvf"	0.691062285243098	0.680356944132526
"4c6c8d3d-e4a3-490a-9211-cfbe7e6ee25b"	"varscan2"	"e8e0258f-0688-44a9-a06d-ee9d9e6dcccb"	"sobdetector"	0.70958578574506	0.715745629644201
"4c6c8d3d-e4a3-490a-9211-cfbe7e6ee25b"	"varscan2"	"e8e0258f-0688-44a9-a06d-ee9d9e6dcccb"	"microsec"	0.500000000000004	0.633772711079431
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"muse"	"9bbe3fac-d9b9-469d-b463-61442018d979"	"mobsnvf"	0.960117302052785	0.954089284738687
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"muse"	"9bbe3fac-d9b9-469d-b463-61442018d979"	"vafsnvf"	0.785373900293252	0.834425244448614
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"muse"	"9bbe3fac-d9b9-469d-b463-61442018d979"	"sobdetector"	0.716458944281524	0.620688563007876
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"muse"	"9bbe3fac-d9b9-469d-b463-61442018d979"	"microsec"	0.556598240469208	0.560235558038444
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"muse"	"d74dd2ba-f677-483b-a23c-8820246d627f"	"mobsnvf"	0.948022598870057	0.926114103217481
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"muse"	"d74dd2ba-f677-483b-a23c-8820246d627f"	"vafsnvf"	0.783298022598866	0.820430755878876
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"muse"	"d74dd2ba-f677-483b-a23c-8820246d627f"	"sobdetector"	0.720798022598869	0.602438145600194
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"muse"	"d74dd2ba-f677-483b-a23c-8820246d627f"	"microsec"	0.580790960451975	0.548973229865835
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"mutect2"	"adb1887f-18cb-4e98-816e-27f9358ccd90"	"mobsnvf"	0.856754230284638	0.648608698723669
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"mutect2"	"adb1887f-18cb-4e98-816e-27f9358ccd90"	"vafsnvf"	0.680630783195374	0.393841646942147
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"mutect2"	"adb1887f-18cb-4e98-816e-27f9358ccd90"	"sobdetector"	0.732117648652683	0.338090572872532
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"mutect2"	"adb1887f-18cb-4e98-816e-27f9358ccd90"	"microsec"	0.50223673336675	0.229808254452221
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"mutect2"	"d531f102-41c4-4584-a666-f38d79c18276"	"mobsnvf"	0.871068677792041	0.656770407793723
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"mutect2"	"d531f102-41c4-4584-a666-f38d79c18276"	"vafsnvf"	0.684385064072247	0.410388514115218
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"mutect2"	"d531f102-41c4-4584-a666-f38d79c18276"	"sobdetector"	0.740479246897723	0.349348558666147
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"mutect2"	"d531f102-41c4-4584-a666-f38d79c18276"	"microsec"	0.482292863094835	0.225404726832701
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"somaticsniper"	"8b87b299-68be-417e-9566-3d26fcf13d01"	"mobsnvf"	0.81936467650652	0.462548781175289
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"somaticsniper"	"8b87b299-68be-417e-9566-3d26fcf13d01"	"vafsnvf"	0.487351413159268	0.137336305246315
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"somaticsniper"	"8b87b299-68be-417e-9566-3d26fcf13d01"	"sobdetector"	0.801060846671551	0.356181624250309
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"somaticsniper"	"8b87b299-68be-417e-9566-3d26fcf13d01"	"microsec"	0.550543808292677	0.156544027970071
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"somaticsniper"	"a37e157c-7bae-426d-89a8-435091a572e6"	"mobsnvf"	0.852625451765365	0.545234542330661
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"somaticsniper"	"a37e157c-7bae-426d-89a8-435091a572e6"	"vafsnvf"	0.443527013251783	0.158378104444929
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"somaticsniper"	"a37e157c-7bae-426d-89a8-435091a572e6"	"sobdetector"	0.814810953572456	0.412890439807874
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"somaticsniper"	"a37e157c-7bae-426d-89a8-435091a572e6"	"microsec"	0.53427856547122	0.192670134760915
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"varscan2"	"18521cc7-e72c-41be-8f07-daedc2c5572d"	"mobsnvf"	0.828796140939603	0.773435707573868
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"varscan2"	"18521cc7-e72c-41be-8f07-daedc2c5572d"	"vafsnvf"	0.696036073825503	0.684729851779555
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"varscan2"	"18521cc7-e72c-41be-8f07-daedc2c5572d"	"sobdetector"	0.714995805369127	0.595172533198399
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"varscan2"	"18521cc7-e72c-41be-8f07-daedc2c5572d"	"microsec"	0.603838087248322	0.546794142326948
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"varscan2"	"d146e8cf-b4ce-473f-9307-435fed36dbc1"	"mobsnvf"	0.801282051282046	0.828217686661496
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"varscan2"	"d146e8cf-b4ce-473f-9307-435fed36dbc1"	"vafsnvf"	0.674490950226243	0.78728263415561
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"varscan2"	"d146e8cf-b4ce-473f-9307-435fed36dbc1"	"sobdetector"	0.692260558069382	0.743023357145509
"556fcbc8-172a-4af1-8822-ae036e8d68e8"	"varscan2"	"d146e8cf-b4ce-473f-9307-435fed36dbc1"	"microsec"	0.700320512820513	0.754028262366676
"67c5f371-3fa9-47c5-8b15-c2dd9acc8519"	"muse"	"82a734e9-28c3-4cec-8ae4-067651ec9189"	"mobsnvf"	0.747393117831075	0.302033785364175
"67c5f371-3fa9-47c5-8b15-c2dd9acc8519"	"muse"	"82a734e9-28c3-4cec-8ae4-067651ec9189"	"vafsnvf"	0.813868613138674	0.503803192035004
"67c5f371-3fa9-47c5-8b15-c2dd9acc8519"	"muse"	"82a734e9-28c3-4cec-8ae4-067651ec9189"	"sobdetector"	0.629692387904067	0.199394706197039
"67c5f371-3fa9-47c5-8b15-c2dd9acc8519"	"muse"	"82a734e9-28c3-4cec-8ae4-067651ec9189"	"microsec"	0.680396246089675	0.253103463219813
"67c5f371-3fa9-47c5-8b15-c2dd9acc8519"	"mutect2"	"5e721480-ba9f-4eff-ac8a-a76968266155"	"mobsnvf"	0.961447661218358	0.192739842344404
"67c5f371-3fa9-47c5-8b15-c2dd9acc8519"	"mutect2"	"5e721480-ba9f-4eff-ac8a-a76968266155"	"vafsnvf"	0.944079497036037	0.163517452866407
"67c5f371-3fa9-47c5-8b15-c2dd9acc8519"	"mutect2"	"5e721480-ba9f-4eff-ac8a-a76968266155"	"sobdetector"	0.418126185808615	0.0128731188192773
"67c5f371-3fa9-47c5-8b15-c2dd9acc8519"	"mutect2"	"5e721480-ba9f-4eff-ac8a-a76968266155"	"microsec"	0.399730109868563	0.0129056923718171
"67c5f371-3fa9-47c5-8b15-c2dd9acc8519"	"somaticsniper"	"4a09b0e1-b52e-4151-9f65-4f6d7da44745"	"mobsnvf"	0.723081591106621	0.189136437535331
"67c5f371-3fa9-47c5-8b15-c2dd9acc8519"	"somaticsniper"	"4a09b0e1-b52e-4151-9f65-4f6d7da44745"	"vafsnvf"	0.435336008510882	0.0700898786878186
"67c5f371-3fa9-47c5-8b15-c2dd9acc8519"	"somaticsniper"	"4a09b0e1-b52e-4151-9f65-4f6d7da44745"	"sobdetector"	0.683358339641305	0.131947036595683
"67c5f371-3fa9-47c5-8b15-c2dd9acc8519"	"somaticsniper"	"4a09b0e1-b52e-4151-9f65-4f6d7da44745"	"microsec"	0.578868900925242	0.0996240634135375
"67c5f371-3fa9-47c5-8b15-c2dd9acc8519"	"varscan2"	"8511d4f8-496f-4120-a754-fcd9771538fe"	"mobsnvf"	0.821575518601063	0.275359326646502
"67c5f371-3fa9-47c5-8b15-c2dd9acc8519"	"varscan2"	"8511d4f8-496f-4120-a754-fcd9771538fe"	"vafsnvf"	0.799159951997264	0.371422225307119
"67c5f371-3fa9-47c5-8b15-c2dd9acc8519"	"varscan2"	"8511d4f8-496f-4120-a754-fcd9771538fe"	"sobdetector"	0.713826504371677	0.173109762460644
"67c5f371-3fa9-47c5-8b15-c2dd9acc8519"	"varscan2"	"8511d4f8-496f-4120-a754-fcd9771538fe"	"microsec"	0.557217555288875	0.125466701763141
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"muse"	"2b120aa2-0cf6-4a1c-970c-0ec747eb7781"	"mobsnvf"	0.960570298110372	0.974001652441692
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"muse"	"2b120aa2-0cf6-4a1c-970c-0ec747eb7781"	"vafsnvf"	0.554505764376834	0.657487158853819
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"muse"	"2b120aa2-0cf6-4a1c-970c-0ec747eb7781"	"sobdetector"	0.733917729722356	0.659119236661515
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"muse"	"2b120aa2-0cf6-4a1c-970c-0ec747eb7781"	"microsec"	0.56221433931373	0.594684815323822
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"muse"	"b222da72-bc9c-46eb-870e-12e765313d04"	"mobsnvf"	0.95663092167776	0.971813570956209
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"muse"	"b222da72-bc9c-46eb-870e-12e765313d04"	"vafsnvf"	0.558911361476856	0.667615161917791
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"muse"	"b222da72-bc9c-46eb-870e-12e765313d04"	"sobdetector"	0.71094068141713	0.648754972017327
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"muse"	"b222da72-bc9c-46eb-870e-12e765313d04"	"microsec"	0.556128681960093	0.597253268512539
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"mutect2"	"d9bb7426-baaf-4263-a349-76b03bc7ef49"	"mobsnvf"	0.886593020977947	0.803941291600185
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"mutect2"	"d9bb7426-baaf-4263-a349-76b03bc7ef49"	"vafsnvf"	0.542617402981601	0.367747140292545
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"mutect2"	"d9bb7426-baaf-4263-a349-76b03bc7ef49"	"sobdetector"	0.686470656707176	0.401204199114931
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"mutect2"	"d9bb7426-baaf-4263-a349-76b03bc7ef49"	"microsec"	0.441902523088806	0.297957517400964
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"mutect2"	"dabb05ae-ff44-4e06-a320-5269d8c68eed"	"mobsnvf"	0.894844326318071	0.832007105832449
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"mutect2"	"dabb05ae-ff44-4e06-a320-5269d8c68eed"	"vafsnvf"	0.589722553699285	0.450377353001294
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"mutect2"	"dabb05ae-ff44-4e06-a320-5269d8c68eed"	"sobdetector"	0.683461705359073	0.422923786698346
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"mutect2"	"dabb05ae-ff44-4e06-a320-5269d8c68eed"	"microsec"	0.434692991972227	0.314038358099226
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"somaticsniper"	"7da69668-a971-4065-b5ae-b2b795b265c7"	"mobsnvf"	0.851348547340221	0.600187607049446
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"somaticsniper"	"7da69668-a971-4065-b5ae-b2b795b265c7"	"vafsnvf"	0.495065579917219	0.21072451993095
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"somaticsniper"	"7da69668-a971-4065-b5ae-b2b795b265c7"	"sobdetector"	0.772465171476071	0.435342845382148
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"somaticsniper"	"7da69668-a971-4065-b5ae-b2b795b265c7"	"microsec"	0.52221581125798	0.21127972633804
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"somaticsniper"	"bf3cac3b-b63e-4459-9473-bfa4782ae637"	"mobsnvf"	0.885951393005337	0.668955358845831
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"somaticsniper"	"bf3cac3b-b63e-4459-9473-bfa4782ae637"	"vafsnvf"	0.378992653266512	0.171221632122946
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"somaticsniper"	"bf3cac3b-b63e-4459-9473-bfa4782ae637"	"sobdetector"	0.809784268290498	0.468005616717991
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"somaticsniper"	"bf3cac3b-b63e-4459-9473-bfa4782ae637"	"microsec"	0.514598264805743	0.215963257371399
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"varscan2"	"0376f5e9-621a-4038-a2dd-d1cc9fb23418"	"mobsnvf"	0.922110702573781	0.776666247374732
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"varscan2"	"0376f5e9-621a-4038-a2dd-d1cc9fb23418"	"vafsnvf"	0.716853820928151	0.500793736922626
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"varscan2"	"0376f5e9-621a-4038-a2dd-d1cc9fb23418"	"sobdetector"	0.594981615820333	0.307969067000733
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"varscan2"	"0376f5e9-621a-4038-a2dd-d1cc9fb23418"	"microsec"	0.534830567425223	0.311578858304618
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"varscan2"	"fe1d1217-b8cf-455b-a89c-d259e46f7e86"	"mobsnvf"	0.866931216931198	0.909594857132624
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"varscan2"	"fe1d1217-b8cf-455b-a89c-d259e46f7e86"	"vafsnvf"	0.70535714285714	0.832751613730321
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"varscan2"	"fe1d1217-b8cf-455b-a89c-d259e46f7e86"	"sobdetector"	0.603902116402116	0.720855542519081
"68b86559-38b2-41f2-b66e-c3c2b628b14d"	"varscan2"	"fe1d1217-b8cf-455b-a89c-d259e46f7e86"	"microsec"	0.597089947089947	0.753839018249536
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"muse"	"9e650473-2a25-4d52-94d0-c7413b79747f"	"mobsnvf"	0.941960883921769	0.710636173366181
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"muse"	"9e650473-2a25-4d52-94d0-c7413b79747f"	"vafsnvf"	0.789370078740155	0.456784182160914
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"muse"	"9e650473-2a25-4d52-94d0-c7413b79747f"	"sobdetector"	0.878079756159511	0.358073179960118
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"muse"	"9e650473-2a25-4d52-94d0-c7413b79747f"	"microsec"	0.532004064008129	0.11670429295111
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"muse"	"d4d228be-d9af-4d6f-ba1d-2de28df32a43"	"mobsnvf"	0.915196633759506	0.742544473771963
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"muse"	"d4d228be-d9af-4d6f-ba1d-2de28df32a43"	"vafsnvf"	0.758213303123482	0.63411933779223
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"muse"	"d4d228be-d9af-4d6f-ba1d-2de28df32a43"	"sobdetector"	0.857622592652529	0.616525799429799
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"muse"	"d4d228be-d9af-4d6f-ba1d-2de28df32a43"	"microsec"	0.539893186599772	0.32977158616766
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"mutect2"	"7d024880-8859-4521-b57e-f56d6fe9d88a"	"mobsnvf"	0.825998166010048	0.646138430093492
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"mutect2"	"7d024880-8859-4521-b57e-f56d6fe9d88a"	"vafsnvf"	0.659286102431734	0.426958049697184
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"mutect2"	"7d024880-8859-4521-b57e-f56d6fe9d88a"	"sobdetector"	0.72262192636871	0.449562443571709
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"mutect2"	"7d024880-8859-4521-b57e-f56d6fe9d88a"	"microsec"	0.501692025539994	0.3384152832368
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"mutect2"	"a3c4f011-f244-4071-a7f3-399b4cecceb1"	"mobsnvf"	0.825991895866573	0.510279357653924
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"mutect2"	"a3c4f011-f244-4071-a7f3-399b4cecceb1"	"vafsnvf"	0.645463719140149	0.37289343223791
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"mutect2"	"a3c4f011-f244-4071-a7f3-399b4cecceb1"	"sobdetector"	0.721350499859198	0.317261903109278
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"mutect2"	"a3c4f011-f244-4071-a7f3-399b4cecceb1"	"microsec"	0.457627350668049	0.202340319904856
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"somaticsniper"	"a3839581-dbd2-4be6-a8f5-a49366c02118"	"mobsnvf"	0.765964677697931	0.385235249653524
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"somaticsniper"	"a3839581-dbd2-4be6-a8f5-a49366c02118"	"vafsnvf"	0.433045649542394	0.15704457282326
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"somaticsniper"	"a3839581-dbd2-4be6-a8f5-a49366c02118"	"sobdetector"	0.779555964120593	0.423102846758036
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"somaticsniper"	"a3839581-dbd2-4be6-a8f5-a49366c02118"	"microsec"	0.547887955267195	0.210155394196391
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"somaticsniper"	"a4394f0a-64e2-4c4e-bdb8-1ae7c6127cea"	"mobsnvf"	0.841806020797278	0.564520761782142
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"somaticsniper"	"a4394f0a-64e2-4c4e-bdb8-1ae7c6127cea"	"vafsnvf"	0.177911856457019	0.100595933030671
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"somaticsniper"	"a4394f0a-64e2-4c4e-bdb8-1ae7c6127cea"	"sobdetector"	0.863402057220278	0.538147053391748
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"somaticsniper"	"a4394f0a-64e2-4c4e-bdb8-1ae7c6127cea"	"microsec"	0.608201134461876	0.213800927106345
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"varscan2"	"19af3825-ef0f-432b-b7d9-fcd1ad306b81"	"mobsnvf"	0.728542166266984	0.377565201589607
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"varscan2"	"19af3825-ef0f-432b-b7d9-fcd1ad306b81"	"vafsnvf"	0.623925859312549	0.285309996891831
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"varscan2"	"19af3825-ef0f-432b-b7d9-fcd1ad306b81"	"sobdetector"	0.711006195043967	0.299341983863107
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"varscan2"	"19af3825-ef0f-432b-b7d9-fcd1ad306b81"	"microsec"	0.524130695443644	0.217970262058512
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"varscan2"	"bd67febd-9eb4-4018-a24f-3bf64419607c"	"mobsnvf"	0.786450216450215	0.571650343012904
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"varscan2"	"bd67febd-9eb4-4018-a24f-3bf64419607c"	"vafsnvf"	0.659350649350647	0.499883552666504
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"varscan2"	"bd67febd-9eb4-4018-a24f-3bf64419607c"	"sobdetector"	0.701991341991343	0.419494629726644
"6cb6f179-defd-4661-af0a-c353b74c0c49"	"varscan2"	"bd67febd-9eb4-4018-a24f-3bf64419607c"	"microsec"	0.506233766233767	0.331447246584543
"6cd8d2dd-5545-43b0-b796-ae0506d62eb8"	"muse"	"404def10-0bf2-4aed-bd63-3e16243330b5"	"mobsnvf"	0.937887993660022	0.92562794627693
"6cd8d2dd-5545-43b0-b796-ae0506d62eb8"	"muse"	"404def10-0bf2-4aed-bd63-3e16243330b5"	"vafsnvf"	0.859893012812047	0.854438104541311
"6cd8d2dd-5545-43b0-b796-ae0506d62eb8"	"muse"	"404def10-0bf2-4aed-bd63-3e16243330b5"	"sobdetector"	0.677123233390572	0.437899517923256
"6cd8d2dd-5545-43b0-b796-ae0506d62eb8"	"muse"	"404def10-0bf2-4aed-bd63-3e16243330b5"	"microsec"	0.527010962884692	0.386643811150281
"6cd8d2dd-5545-43b0-b796-ae0506d62eb8"	"muse"	"5f6bc8bc-3fe1-49f2-bdfb-b0efdffddb95"	"mobsnvf"	0.918496688531872	0.898445398606529
"6cd8d2dd-5545-43b0-b796-ae0506d62eb8"	"muse"	"5f6bc8bc-3fe1-49f2-bdfb-b0efdffddb95"	"vafsnvf"	0.863279145672911	0.871847154001319
"6cd8d2dd-5545-43b0-b796-ae0506d62eb8"	"muse"	"5f6bc8bc-3fe1-49f2-bdfb-b0efdffddb95"	"sobdetector"	0.643312101910826	0.480506029810179
"6cd8d2dd-5545-43b0-b796-ae0506d62eb8"	"muse"	"5f6bc8bc-3fe1-49f2-bdfb-b0efdffddb95"	"microsec"	0.511518838926389	0.445122582946117
"6cd8d2dd-5545-43b0-b796-ae0506d62eb8"	"mutect2"	"a82846b3-c3df-443e-b9e6-836380fa60e3"	"mobsnvf"	0.767945380645752	0.700729017535888
"6cd8d2dd-5545-43b0-b796-ae0506d62eb8"	"mutect2"	"a82846b3-c3df-443e-b9e6-836380fa60e3"	"vafsnvf"	0.575298899392611	0.467082454435966
"6cd8d2dd-5545-43b0-b796-ae0506d62eb8"	"mutect2"	"a82846b3-c3df-443e-b9e6-836380fa60e3"	"sobdetector"	0.613693199981743	0.415792748858157
"6cd8d2dd-5545-43b0-b796-ae0506d62eb8"	"mutect2"	"a82846b3-c3df-443e-b9e6-836380fa60e3"	"microsec"	0.47692560624744	0.363491413855927
"6cd8d2dd-5545-43b0-b796-ae0506d62eb8"	"mutect2"	"e185d16f-1bf4-4376-988b-0c28223edae7"	"mobsnvf"	0.785026646653316	0.754272963909387
"6cd8d2dd-5545-43b0-b796-ae0506d62eb8"	"mutect2"	"e185d16f-1bf4-4376-988b-0c28223edae7"	"vafsnvf"	0.579015417205511	0.442927882279498
"6cd8d2dd-5545-43b0-b796-ae0506d62eb8"	"mutect2"	"e185d16f-1bf4-4376-988b-0c28223edae7"	"sobdetector"	0.645180376886243	0.478723885567356
"6cd8d2dd-5545-43b0-b796-ae0506d62eb8"	"mutect2"	"e185d16f-1bf4-4376-988b-0c28223edae7"	"microsec"	0.498326747794774	0.413609150406881
"6cd8d2dd-5545-43b0-b796-ae0506d62eb8"	"somaticsniper"	"7c92e76b-5d03-47f1-9d2f-05cef4394122"	"mobsnvf"	0.745189439980186	0.550001603033321
"6cd8d2dd-5545-43b0-b796-ae0506d62eb8"	"somaticsniper"	"7c92e76b-5d03-47f1-9d2f-05cef4394122"	"vafsnvf"	0.400320235067288	0.158488797719068
"6cd8d2dd-5545-43b0-b796-ae0506d62eb8"	"somaticsniper"	"7c92e76b-5d03-47f1-9d2f-05cef4394122"	"sobdetector"	0.716276771445292	0.407223283227794
"6cd8d2dd-5545-43b0-b796-ae0506d62eb8"	"somaticsniper"	"7c92e76b-5d03-47f1-9d2f-05cef4394122"	"microsec"	0.556126764129926	0.21683861886216
"6cd8d2dd-5545-43b0-b796-ae0506d62eb8"	"somaticsniper"	"f34f46ca-c20e-4572-b624-84584fad2dd7"	"mobsnvf"	0.799680329065425	0.498527254440292
